file_path,match_count
"out/obstructing_cases/out/2025/2025-702934_20251121_020226.json",3
"out/obstructing_cases/out/2025/2025-704537_20251121_071739.json",2
"out/obstructing_cases/out/2025/2025-700444_20251120_142504.json",3
"out/obstructing_cases/out/2025/2025-703059_20251112_075115.json",1
"out/obstructing_cases/out/2025/2025-705278_20251121_100640.json",3
"out/obstructing_cases/out/2025/2025-701853_20251120_223103.json",3
"out/obstructing_cases/out/2025/2025-705193_20251121_094711.json",1
"out/obstructing_cases/out/2025/2025-698606_20251120_073616.json",3
"out/obstructing_cases/out/2025/2025-703867_20251121_045300.json",3
"out/obstructing_cases/out/2025/2025-704257_20251121_060906.json",3
"out/obstructing_cases/out/2025/2025-701484_20251120_204227.json",2
"out/obstructing_cases/out/2025/2025-701878_20251120_223351.json",3
"out/obstructing_cases/out/2025/2025-702560_20251121_004724.json",11
"out/obstructing_cases/out/2025/2025-702078_20251120_232558.json",2
"out/obstructing_cases/out/2025/2025-699667_20251120_113258.json",3
"out/obstructing_cases/out/2025/2025-705177_20251121_094329.json",3
"out/2024/2024-696759_20251120_020300.json",3
"out/2024/2024-688728_20251119_045752.json",3
"out/2024/2024-689332_20251119_070738.json",3
"out/2024/2024-690512_20251119_102334.json",4
"out/2024/2024-688174_20251119_032115.json",3
"out/2024/2024-695764_20251119_233607.json",3
"out/2024/2024-696055_20251120_001829.json",3
"out/2024/2024-689708_20251119_075953.json",3
"out/2024/2024-688110_20251119_030957.json",2
"out/2024/2024-689461_20251119_073021.json",3
"out/2024/2024-690623_20251119_104022.json",2
"out/2024/2024-689286_20251119_065605.json",3
"out/2024/2024-695555_20251119_225127.json",3
"out/2024/2024-697206_20251120_030627.json",2
"out/2024/2024-690179_20251119_091741.json",3
"out/2024/2024-697098_20251120_024353.json",2
"out/2024/2024-690205_20251119_092537.json",2
"out/2024/2024-696121_20251120_003346.json",3
"out/2024/2024-690170_20251119_091520.json",3
"out/2024/2024-688189_20251119_032458.json",3
"out/2024/2024-694764_20251119_204618.json",3
"out/2024/2024-697870_20251120_053031.json",3
"out/2024/2024-696765_20251120_020301.json",3
"out/2024/2024-692379_20251119_144952.json",3
"out/2024/2024-689691_20251119_075410.json",6
"out/2024/2024-692230_20251119_142823.json",3
"out/2024/2024-697163_20251120_030141.json",2
"out/2024/2024-688341_20251119_035212.json",3
"out/2024/2024-688328_20251119_035159.json",3
"out/2024/2024-696659_20251120_014406.json",3
"out/2024/2024-694813_20251119_205351.json",3
"out/2024/2024-689989_20251119_082704.json",3
"out/2024/2024-697402_20251120_034546.json",3
"out/2024/2024-694978_20251119_212114.json",3
"out/2024/2024-695049_20251119_213710.json",2
"out/2024/2024-690038_20251119_084504.json",3
"out/2024/2024-692729_20251119_153919.json",3
"out/2024/2024-690273_20251119_093908.json",2
"out/2024/2024-697205_20251120_030732.json",3
"out/2024/2024-690468_20251119_102004.json",3
"out/2024/2024-690164_20251119_091406.json",3
"out/2024/2024-688175_20251119_032006.json",6
"out/2024/2024-695153_20251119_214848.json",3
"out/2024/2024-694941_20251119_211509.json",3
"out/2024/2024-690100_20251119_085602.json",3
"out/2024/2024-695547_20251119_225314.json",2
"out/2024/2024-694938_20251119_211500.json",6
"out/2024/2024-696350_20251120_005949.json",4
"out/2024/2024-688648_20251119_044209.json",3
"out/2024/2024-697298_20251120_032829.json",3
"out/2024/2024-688671_20251119_044429.json",6
"out/2024/2024-697078_20251120_024123.json",3
"out/2024/2024-692381_20251119_145114.json",3
"out/2024/2024-694599_20251119_201348.json",6
"out/2024/2024-688393_20251119_035854.json",3
"out/2024/2024-692544_20251119_151720.json",3
"out/2024/2024-697758_20251120_050636.json",3
"out/2024/2024-696628_20251120_013955.json",3
"out/2024/2024-695315_20251119_221208.json",3
"out/2024/2024-691262_20251119_120810.json",3
"out/2024/2024-695723_20251119_233007.json",3
"out/2024/2024-691751_20251119_130912.json",2
"out/2024/2024-694763_20251119_204713.json",6
"out/2024/2024-697732_20251120_045732.json",3
"out/2024/2024-690885_20251119_111946.json",4
"out/2024/2024-689109_20251119_062523.json",9
"out/2024/2024-690329_20251119_095122.json",2
"out/2024/2024-697147_20251120_025745.json",3
"out/2024/2024-696099_20251120_003001.json",3
"out/2024/2024-691721_20251119_130439.json",3
"out/2024/2024-690898_20251119_112027.json",3
"out/2024/2024-694982_20251119_212114.json",3
"out/2024/2024-689720_20251119_080652.json",3
"out/2024/2024-692528_20251119_151556.json",6
"out/2024/2024-690976_20251119_113549.json",3
"out/2024/2024-689274_20251119_064924.json",3
"out/2024/2024-696084_20251120_002634.json",3
"out/2024/2024-689445_20251119_073036.json",2
