category,case_number
PROPERTY,CR-23-680471-A
PROPERTY,CR-23-680477-A
PROPERTY,CR-23-680479-A
PROPERTY,CR-23-680483-A
PROPERTY,CR-23-680485-A
PROPERTY,CR-23-680489-A
PROPERTY,CR-23-680492-A
PROPERTY,CR-23-680512-A
PROPERTY,CR-23-680518-A
PROPERTY,CR-23-680524-A
PROPERTY,CR-23-680528-A
PROPERTY,CR-23-680532-A
PROPERTY,CR-23-680533-A
PROPERTY,CR-23-680543-A
PROPERTY,CR-23-680544-A
PROPERTY,CR-23-680557-A
PROPERTY,CR-23-680562-A
PROPERTY,CR-23-680573-A
PROPERTY,CR-23-680584-A
PROPERTY,CR-23-680586-A
PROPERTY,CR-23-680590-A
PROPERTY,CR-23-680593-A
PROPERTY,CR-23-680594-A
PROPERTY,CR-23-680599-A
PROPERTY,CR-23-680602-A
PROPERTY,CR-23-680607-A
PROPERTY,CR-23-680625-A
PROPERTY,CR-23-680638-A
PROPERTY,CR-23-680639-A
PROPERTY,CR-23-680640-A
PROPERTY,CR-23-680653-A
PROPERTY,CR-23-680659-A
PROPERTY,CR-23-680667-A
PROPERTY,CR-23-680670-A
PROPERTY,CR-23-680682-A
PROPERTY,CR-23-680683-A
PROPERTY,CR-23-680694-A
PROPERTY,CR-23-680706-A
PROPERTY,CR-23-680707-A
PROPERTY,CR-23-680722-A
PROPERTY,CR-23-680727-A
PROPERTY,CR-23-680729-A
PROPERTY,CR-23-680738-A
PROPERTY,CR-23-680739-A
PROPERTY,CR-23-680763-B
PROPERTY,CR-23-680767-A
PROPERTY,CR-23-680771-A
PROPERTY,CR-23-680777-A
PROPERTY,CR-23-680782-A
PROPERTY,CR-23-680790-A
PROPERTY,CR-23-680793-A
PROPERTY,CR-23-680815-A
PROPERTY,CR-23-680819-A
PROPERTY,CR-23-680822-A
PROPERTY,CR-23-680824-A
PROPERTY,CR-23-680825-A
PROPERTY,CR-23-680843-A
PROPERTY,CR-23-680854-A
PROPERTY,CR-23-680859-A
PROPERTY,CR-23-680870-A
PROPERTY,CR-23-680874-A
PROPERTY,CR-23-680875-A
PROPERTY,CR-23-680885-A
PROPERTY,CR-23-680888-A
PROPERTY,CR-23-680889-A
PROPERTY,CR-23-680892-A
PROPERTY,CR-23-680901-A
PROPERTY,CR-23-680903-A
PROPERTY,CR-23-680906-A
PROPERTY,CR-23-680915-A
PROPERTY,CR-23-680923-A
PROPERTY,CR-23-680935-A
PROPERTY,CR-23-680937-A
PROPERTY,CR-23-680939-A
PROPERTY,CR-23-680960-A
PROPERTY,CR-23-680962-A
PROPERTY,CR-23-680966-A
PROPERTY,CR-23-680984-A
PROPERTY,CR-23-680989-A
PROPERTY,CR-23-680990-A
PROPERTY,CR-23-680995-A
PROPERTY,CR-23-681003-A
PROPERTY,CR-23-681019-A
PROPERTY,CR-23-681022-A
PROPERTY,CR-23-681028-A
PROPERTY,CR-23-681030-A
PROPERTY,CR-23-681033-A
PROPERTY,CR-23-681036-A
PROPERTY,CR-23-681051-A
PROPERTY,CR-23-681053-A
PROPERTY,CR-23-681054-A
PROPERTY,CR-23-681068-A
PROPERTY,CR-23-681071-A
PROPERTY,CR-23-681079-A
PROPERTY,CR-23-681080-A
PROPERTY,CR-23-681083-A
PROPERTY,CR-23-681088-A
PROPERTY,CR-23-681093-A
PROPERTY,CR-23-681097-A
PROPERTY,CR-23-681100-A
PROPERTY,CR-23-681102-A
PROPERTY,CR-23-681123-A
PROPERTY,CR-23-681124-A
PROPERTY,CR-23-681130-A
PROPERTY,CR-23-681131-A
PROPERTY,CR-23-681135-A
PROPERTY,CR-23-681139-A
PROPERTY,CR-23-681145-A
PROPERTY,CR-23-681160-A
PROPERTY,CR-23-681166-A
PROPERTY,CR-23-681169-A
PROPERTY,CR-23-681182-A
PROPERTY,CR-23-681186-A
PROPERTY,CR-23-681188-A
PROPERTY,CR-23-681191-A
PROPERTY,CR-23-681193-A
PROPERTY,CR-23-681195-A
PROPERTY,CR-23-681202-A
PROPERTY,CR-23-681207-A
PROPERTY,CR-23-681214-A
PROPERTY,CR-23-681219-A
PROPERTY,CR-23-681226-A
PROPERTY,CR-23-681227-A
PROPERTY,CR-23-681233-A
PROPERTY,CR-23-681235-A
PROPERTY,CR-23-681240-A
PROPERTY,CR-23-681243-A
PROPERTY,CR-23-681244-A
PROPERTY,CR-23-681245-A
PROPERTY,CR-23-681246-A
PROPERTY,CR-23-681250-A
PROPERTY,CR-23-681254-A
PROPERTY,CR-23-681256-A
PROPERTY,CR-23-681271-A
PROPERTY,CR-23-681272-A
PROPERTY,CR-23-681277-A
PROPERTY,CR-23-681281-A
PROPERTY,CR-23-681286-A
PROPERTY,CR-23-681287-A
PROPERTY,CR-23-681292-A
PROPERTY,CR-23-681308-A
PROPERTY,CR-23-681310-A
PROPERTY,CR-23-681315-A
PROPERTY,CR-23-681316-A
PROPERTY,CR-23-681317-A
PROPERTY,CR-23-681318-A
PROPERTY,CR-23-681333-A
PROPERTY,CR-23-681343-A
PROPERTY,CR-23-681361-A
PROPERTY,CR-23-681364-A
PROPERTY,CR-23-681374-A
PROPERTY,CR-23-681377-A
PROPERTY,CR-23-681379-A
PROPERTY,CR-23-681380-A
PROPERTY,CR-23-681383-A
PROPERTY,CR-23-681384-A
PROPERTY,CR-23-681385-A
PROPERTY,CR-23-681386-A
PROPERTY,CR-23-681387-A
PROPERTY,CR-23-681388-A
PROPERTY,CR-23-681396-A
PROPERTY,CR-23-681402-A
PROPERTY,CR-23-681403-A
PROPERTY,CR-23-681424-A
PROPERTY,CR-23-681430-A
PROPERTY,CR-23-681434-A
PROPERTY,CR-23-681441-A
PROPERTY,CR-23-681449-A
PROPERTY,CR-23-681453-A
PROPERTY,CR-23-681466-A
PROPERTY,CR-23-681472-A
PROPERTY,CR-23-681475-A
PROPERTY,CR-23-681484-A
PROPERTY,CR-23-681486-A
PROPERTY,CR-23-681487-A
PROPERTY,CR-23-681492-A
PROPERTY,CR-23-681495-A
PROPERTY,CR-23-681499-A
PROPERTY,CR-23-681500-A
PROPERTY,CR-23-681505-A
PROPERTY,CR-23-681515-A
PROPERTY,CR-23-681519-A
PROPERTY,CR-23-681521-A
PROPERTY,CR-23-681523-A
PROPERTY,CR-23-681524-A
PROPERTY,CR-23-681527-A
PROPERTY,CR-23-681560-A
PROPERTY,CR-23-681562-A
PROPERTY,CR-23-681563-A
PROPERTY,CR-23-681589-A
PROPERTY,CR-23-681590-A
PROPERTY,CR-23-681594-A
PROPERTY,CR-23-681599-A
PROPERTY,CR-23-681605-A
PROPERTY,CR-23-681616-A
PROPERTY,CR-23-681621-A
PROPERTY,CR-23-681624-A
PROPERTY,CR-23-681626-A
PROPERTY,CR-23-681628-A
PROPERTY,CR-23-681633-A
PROPERTY,CR-23-681641-A
PROPERTY,CR-23-681666-A
PROPERTY,CR-23-681669-A
PROPERTY,CR-23-681671-A
PROPERTY,CR-23-681674-A
PROPERTY,CR-23-681683-A
PROPERTY,CR-23-681686-A
PROPERTY,CR-23-681688-A
PROPERTY,CR-23-681696-A
PROPERTY,CR-23-681698-A
PROPERTY,CR-23-681700-A
PROPERTY,CR-23-681702-A
PROPERTY,CR-23-681704-A
PROPERTY,CR-23-681710-A
PROPERTY,CR-23-681712-A
PROPERTY,CR-23-681714-A
PROPERTY,CR-23-681716-A
PROPERTY,CR-23-681718-A
PROPERTY,CR-23-681724-A
PROPERTY,CR-23-681730-A
PROPERTY,CR-23-681735-A
PROPERTY,CR-23-681736-A
PROPERTY,CR-23-681752-A
PROPERTY,CR-23-681753-A
PROPERTY,CR-23-681755-A
PROPERTY,CR-23-681770-A
PROPERTY,CR-23-681800-A
PROPERTY,CR-23-681808-A
PROPERTY,CR-23-681809-A
PROPERTY,CR-23-681812-A
PROPERTY,CR-23-681814-A
PROPERTY,CR-23-681820-A
PROPERTY,CR-23-681843-A
PROPERTY,CR-23-681852-A
PROPERTY,CR-23-681853-A
PROPERTY,CR-23-681863-A
PROPERTY,CR-23-681866-A
PROPERTY,CR-23-681875-A
PROPERTY,CR-23-681895-A
PROPERTY,CR-23-681903-A
PROPERTY,CR-23-681904-A
PROPERTY,CR-23-681905-A
PROPERTY,CR-23-681906-A
PROPERTY,CR-23-681912-A
PROPERTY,CR-23-681927-A
PROPERTY,CR-23-681930-A
PROPERTY,CR-23-681943-A
PROPERTY,CR-23-681947-A
PROPERTY,CR-23-681948-A
PROPERTY,CR-23-681952-A
PROPERTY,CR-23-681957-A
PROPERTY,CR-23-681964-A
PROPERTY,CR-23-681970-A
PROPERTY,CR-23-681978-A
PROPERTY,CR-23-681980-A
PROPERTY,CR-23-681984-A
PROPERTY,CR-23-681985-A
PROPERTY,CR-23-681990-A
PROPERTY,CR-23-681991-A
PROPERTY,CR-23-681995-A
PROPERTY,CR-23-682002-A
PROPERTY,CR-23-682012-A
PROPERTY,CR-23-682013-A
PROPERTY,CR-23-682018-A
PROPERTY,CR-23-682019-A
PROPERTY,CR-23-682027-A
PROPERTY,CR-23-682029-A
PROPERTY,CR-23-682034-A
PROPERTY,CR-23-682051-A
PROPERTY,CR-23-682059-A
PROPERTY,CR-23-682064-A
PROPERTY,CR-23-682066-A
PROPERTY,CR-23-682068-A
PROPERTY,CR-23-682069-A
PROPERTY,CR-23-682070-A
PROPERTY,CR-23-682075-A
PROPERTY,CR-23-682082-A
PROPERTY,CR-23-682097-A
PROPERTY,CR-23-682106-A
PROPERTY,CR-23-682107-A
PROPERTY,CR-23-682119-A
PROPERTY,CR-23-682127-A
PROPERTY,CR-23-682138-A
PROPERTY,CR-23-682139-A
PROPERTY,CR-23-682142-A
PROPERTY,CR-23-682145-A
PROPERTY,CR-23-682146-A
PROPERTY,CR-23-682148-A
PROPERTY,CR-23-682151-A
PROPERTY,CR-23-682156-A
PROPERTY,CR-23-682166-A
PROPERTY,CR-23-682167-A
PROPERTY,CR-23-682175-A
PROPERTY,CR-23-682176-A
PROPERTY,CR-23-682186-A
PROPERTY,CR-23-682190-A
PROPERTY,CR-23-682191-A
PROPERTY,CR-23-682192-A
PROPERTY,CR-23-682197-A
PROPERTY,CR-23-682201-A
PROPERTY,CR-23-682212-B
PROPERTY,CR-23-682215-A
PROPERTY,CR-23-682218-A
PROPERTY,CR-23-682220-A
PROPERTY,CR-23-682223-A
PROPERTY,CR-23-682235-A
PROPERTY,CR-23-682248-A
PROPERTY,CR-23-682249-A
PROPERTY,CR-23-682261-A
PROPERTY,CR-23-682264-A
PROPERTY,CR-23-682265-A
PROPERTY,CR-23-682267-A
PROPERTY,CR-23-682270-A
PROPERTY,CR-23-682283-A
PROPERTY,CR-23-682285-A
PROPERTY,CR-23-682287-A
PROPERTY,CR-23-682325-A
PROPERTY,CR-23-682326-A
PROPERTY,CR-23-682334-A
PROPERTY,CR-23-682338-A
PROPERTY,CR-23-682339-B
PROPERTY,CR-23-682354-A
PROPERTY,CR-23-682360-A
PROPERTY,CR-23-682361-A
PROPERTY,CR-23-682372-A
PROPERTY,CR-23-682377-A
PROPERTY,CR-23-682379-A
PROPERTY,CR-23-682390-A
PROPERTY,CR-23-682394-A
PROPERTY,CR-23-682400-A
PROPERTY,CR-23-682410-A
PROPERTY,CR-23-682413-A
PROPERTY,CR-23-682439-A
PROPERTY,CR-23-682445-A
PROPERTY,CR-23-682466-A
PROPERTY,CR-23-682475-A
PROPERTY,CR-23-682481-A
PROPERTY,CR-23-682484-A
PROPERTY,CR-23-682493-A
PROPERTY,CR-23-682499-A
PROPERTY,CR-23-682501-A
PROPERTY,CR-23-682502-A
PROPERTY,CR-23-682530-A
PROPERTY,CR-23-682533-A
PROPERTY,CR-23-682534-A
PROPERTY,CR-23-682539-A
PROPERTY,CR-23-682540-A
PROPERTY,CR-23-682553-A
PROPERTY,CR-23-682574-A
PROPERTY,CR-23-682584-A
PROPERTY,CR-23-682589-A
PROPERTY,CR-23-682594-A
PROPERTY,CR-23-682602-A
PROPERTY,CR-23-682612-A
PROPERTY,CR-23-682657-A
PROPERTY,CR-23-682665-A
PROPERTY,CR-23-682675-A
PROPERTY,CR-23-682695-A
PROPERTY,CR-23-682699-A
PROPERTY,CR-23-682711-A
PROPERTY,CR-23-682726-A
PROPERTY,CR-23-682734-A
PROPERTY,CR-23-682743-A
PROPERTY,CR-23-682745-A
PROPERTY,CR-23-682772-A
PROPERTY,CR-23-682774-A
PROPERTY,CR-23-682789-A
PROPERTY,CR-23-682791-A
PROPERTY,CR-23-682802-A
PROPERTY,CR-23-682804-A
PROPERTY,CR-23-682816-A
PROPERTY,CR-23-682819-A
PROPERTY,CR-23-682822-A
PROPERTY,CR-23-682839-A
PROPERTY,CR-23-682840-A
PROPERTY,CR-23-682841-A
PROPERTY,CR-23-682845-A
PROPERTY,CR-23-682860-A
PROPERTY,CR-23-682863-A
PROPERTY,CR-23-682864-A
PROPERTY,CR-23-682875-A
PROPERTY,CR-23-682878-A
PROPERTY,CR-23-682882-A
PROPERTY,CR-23-682886-A
PROPERTY,CR-23-682910-A
PROPERTY,CR-23-682912-A
PROPERTY,CR-23-682915-A
PROPERTY,CR-23-682922-A
PROPERTY,CR-23-682933-A
PROPERTY,CR-23-682940-A
PROPERTY,CR-23-682953-A
PROPERTY,CR-23-682971-A
PROPERTY,CR-23-682973-A
PROPERTY,CR-23-682974-A
PROPERTY,CR-23-682977-A
PROPERTY,CR-23-682979-A
PROPERTY,CR-23-682981-A
PROPERTY,CR-23-682983-A
PROPERTY,CR-23-682988-A
PROPERTY,CR-23-682989-A
PROPERTY,CR-23-683000-A
PROPERTY,CR-23-683001-A
PROPERTY,CR-23-683013-A
PROPERTY,CR-23-683016-A
PROPERTY,CR-23-683018-A
PROPERTY,CR-23-683028-A
PROPERTY,CR-23-683031-A
PROPERTY,CR-23-683032-A
PROPERTY,CR-23-683034-A
PROPERTY,CR-23-683050-A
PROPERTY,CR-23-683058-A
PROPERTY,CR-23-683075-A
PROPERTY,CR-23-683084-A
PROPERTY,CR-23-683088-A
PROPERTY,CR-23-683096-A
PROPERTY,CR-23-683097-A
PROPERTY,CR-23-683104-A
PROPERTY,CR-23-683108-A
PROPERTY,CR-23-683116-A
PROPERTY,CR-23-683121-A
PROPERTY,CR-23-683126-A
PROPERTY,CR-23-683135-A
PROPERTY,CR-23-683139-A
PROPERTY,CR-23-683150-A
PROPERTY,CR-23-683154-A
PROPERTY,CR-23-683158-A
PROPERTY,CR-23-683159-A
PROPERTY,CR-23-683173-A
PROPERTY,CR-23-683180-A
PROPERTY,CR-23-683187-A
PROPERTY,CR-23-683188-A
PROPERTY,CR-23-683190-A
PROPERTY,CR-23-683196-A
PROPERTY,CR-23-683202-A
PROPERTY,CR-23-683203-A
PROPERTY,CR-23-683204-A
PROPERTY,CR-23-683220-A
PROPERTY,CR-23-683225-A
PROPERTY,CR-23-683231-A
PROPERTY,CR-23-683249-A
PROPERTY,CR-23-683262-A
PROPERTY,CR-23-683263-A
PROPERTY,CR-23-683264-A
PROPERTY,CR-23-683270-A
PROPERTY,CR-23-683271-A
PROPERTY,CR-23-683279-A
PROPERTY,CR-23-683280-A
PROPERTY,CR-23-683285-A
PROPERTY,CR-23-683286-A
PROPERTY,CR-23-683291-A
PROPERTY,CR-23-683301-A
PROPERTY,CR-23-683303-A
PROPERTY,CR-23-683317-A
PROPERTY,CR-23-683321-A
PROPERTY,CR-23-683323-A
PROPERTY,CR-23-683329-A
PROPERTY,CR-23-683336-A
PROPERTY,CR-23-683344-A
PROPERTY,CR-23-683346-A
PROPERTY,CR-23-683360-A
PROPERTY,CR-23-683361-A
PROPERTY,CR-23-683367-A
PROPERTY,CR-23-683369-A
PROPERTY,CR-23-683370-A
PROPERTY,CR-23-683378-A
PROPERTY,CR-23-683379-A
PROPERTY,CR-23-683386-A
PROPERTY,CR-23-683393-A
PROPERTY,CR-23-683397-A
PROPERTY,CR-23-683405-A
PROPERTY,CR-23-683418-A
PROPERTY,CR-23-683420-A
PROPERTY,CR-23-683426-A
PROPERTY,CR-23-683434-A
PROPERTY,CR-23-683445-A
PROPERTY,CR-23-683449-A
PROPERTY,CR-23-683450-A
PROPERTY,CR-23-683454-A
PROPERTY,CR-23-683457-A
PROPERTY,CR-23-683458-A
PROPERTY,CR-23-683468-A
PROPERTY,CR-23-683472-A
PROPERTY,CR-23-683476-A
PROPERTY,CR-23-683479-A
PROPERTY,CR-23-683483-A
PROPERTY,CR-23-683502-A
PROPERTY,CR-23-683514-A
PROPERTY,CR-23-683526-A
PROPERTY,CR-23-683532-A
PROPERTY,CR-23-683537-A
PROPERTY,CR-23-683541-A
PROPERTY,CR-23-683544-A
PROPERTY,CR-23-683552-A
PROPERTY,CR-23-683554-A
PROPERTY,CR-23-683561-A
PROPERTY,CR-23-683562-A
PROPERTY,CR-23-683567-A
PROPERTY,CR-23-683582-A
PROPERTY,CR-23-683584-A
PROPERTY,CR-23-683604-A
PROPERTY,CR-23-683610-A
PROPERTY,CR-23-683612-A
PROPERTY,CR-23-683614-A
PROPERTY,CR-23-683615-A
PROPERTY,CR-23-683616-A
PROPERTY,CR-23-683624-A
PROPERTY,CR-23-683627-A
PROPERTY,CR-23-683639-A
PROPERTY,CR-23-683683-A
PROPERTY,CR-23-683701-A
PROPERTY,CR-23-683702-A
PROPERTY,CR-23-683720-A
PROPERTY,CR-23-683736-A
PROPERTY,CR-23-683740-A
PROPERTY,CR-23-683743-A
PROPERTY,CR-23-683746-A
PROPERTY,CR-23-683751-A
PROPERTY,CR-23-683753-A
PROPERTY,CR-23-683754-A
PROPERTY,CR-23-683757-A
PROPERTY,CR-23-683758-A
PROPERTY,CR-23-683772-A
PROPERTY,CR-23-683776-A
PROPERTY,CR-23-683786-A
PROPERTY,CR-23-683787-A
PROPERTY,CR-23-683789-A
PROPERTY,CR-23-683791-A
PROPERTY,CR-23-683796-A
PROPERTY,CR-23-683799-A
PROPERTY,CR-23-683804-A
PROPERTY,CR-23-683808-A
PROPERTY,CR-23-683809-A
PROPERTY,CR-23-683812-A
PROPERTY,CR-23-683814-A
PROPERTY,CR-23-683822-A
PROPERTY,CR-23-683824-A
PROPERTY,CR-23-683829-A
PROPERTY,CR-23-683830-A
PROPERTY,CR-23-683832-A
PROPERTY,CR-23-683839-A
PROPERTY,CR-23-683842-A
PROPERTY,CR-23-683843-A
PROPERTY,CR-23-683852-A
PROPERTY,CR-23-683857-A
PROPERTY,CR-23-683885-A
PROPERTY,CR-23-683886-A
PROPERTY,CR-23-683887-A
PROPERTY,CR-23-683888-A
PROPERTY,CR-23-683895-A
PROPERTY,CR-23-683906-A
PROPERTY,CR-23-683916-A
PROPERTY,CR-23-683920-A
PROPERTY,CR-23-683927-A
PROPERTY,CR-23-683931-A
PROPERTY,CR-23-683932-A
PROPERTY,CR-23-683933-A
PROPERTY,CR-23-683946-A
PROPERTY,CR-23-683949-A
PROPERTY,CR-23-683952-A
PROPERTY,CR-23-683959-B
PROPERTY,CR-23-683961-A
PROPERTY,CR-23-683966-A
PROPERTY,CR-23-683976-A
PROPERTY,CR-23-683981-A
PROPERTY,CR-23-683984-A
PROPERTY,CR-23-683985-A
PROPERTY,CR-23-684016-A
PROPERTY,CR-23-684018-A
PROPERTY,CR-23-684026-A
PROPERTY,CR-23-684032-A
PROPERTY,CR-23-684037-A
PROPERTY,CR-23-684038-A
PROPERTY,CR-23-684049-A
PROPERTY,CR-23-684052-A
PROPERTY,CR-23-684063-A
PROPERTY,CR-23-684064-A
PROPERTY,CR-23-684076-A
PROPERTY,CR-23-684080-A
PROPERTY,CR-23-684081-A
PROPERTY,CR-23-684087-A
PROPERTY,CR-23-684098-A
PROPERTY,CR-23-684101-A
PROPERTY,CR-23-684104-A
PROPERTY,CR-23-684105-A
PROPERTY,CR-23-684106-A
PROPERTY,CR-23-684111-A
PROPERTY,CR-23-684117-A
PROPERTY,CR-23-684127-A
PROPERTY,CR-23-684131-A
PROPERTY,CR-23-684149-A
PROPERTY,CR-23-684155-A
PROPERTY,CR-23-684156-A
PROPERTY,CR-23-684159-A
PROPERTY,CR-23-684166-A
PROPERTY,CR-23-684169-A
PROPERTY,CR-23-684172-A
PROPERTY,CR-23-684173-A
PROPERTY,CR-23-684174-A
PROPERTY,CR-23-684175-A
PROPERTY,CR-23-684176-A
PROPERTY,CR-23-684177-A
PROPERTY,CR-23-684178-A
PROPERTY,CR-23-684180-A
PROPERTY,CR-23-684187-A
PROPERTY,CR-23-684194-A
PROPERTY,CR-23-684201-A
PROPERTY,CR-23-684211-A
PROPERTY,CR-23-684234-A
PROPERTY,CR-23-684279-A
PROPERTY,CR-23-684286-A
PROPERTY,CR-23-684287-A
PROPERTY,CR-23-684293-A
PROPERTY,CR-23-684295-A
PROPERTY,CR-23-684297-A
PROPERTY,CR-23-684298-A
PROPERTY,CR-23-684300-A
PROPERTY,CR-23-684315-A
PROPERTY,CR-23-684316-A
PROPERTY,CR-23-684317-A
PROPERTY,CR-23-684318-A
PROPERTY,CR-23-684321-A
PROPERTY,CR-23-684322-A
PROPERTY,CR-23-684324-A
PROPERTY,CR-23-684329-A
PROPERTY,CR-23-684331-A
PROPERTY,CR-23-684333-A
PROPERTY,CR-23-684335-A
PROPERTY,CR-23-684340-A
PROPERTY,CR-23-684346-A
PROPERTY,CR-23-684357-A
PROPERTY,CR-23-684360-A
PROPERTY,CR-23-684363-A
PROPERTY,CR-23-684366-A
PROPERTY,CR-23-684367-A
PROPERTY,CR-23-684369-A
PROPERTY,CR-23-684374-A
PROPERTY,CR-23-684390-A
PROPERTY,CR-23-684410-A
PROPERTY,CR-23-684433-A
PROPERTY,CR-23-684437-A
PROPERTY,CR-23-684438-A
PROPERTY,CR-23-684441-A
PROPERTY,CR-23-684459-A
PROPERTY,CR-23-684461-A
PROPERTY,CR-23-684469-A
PROPERTY,CR-23-684474-A
PROPERTY,CR-23-684491-A
PROPERTY,CR-23-684508-A
PROPERTY,CR-23-684527-A
PROPERTY,CR-23-684530-A
PROPERTY,CR-23-684536-A
PROPERTY,CR-23-684545-A
PROPERTY,CR-23-684554-A
PROPERTY,CR-23-684555-A
PROPERTY,CR-23-684560-A
PROPERTY,CR-23-684567-A
PROPERTY,CR-23-684575-A
PROPERTY,CR-23-684588-A
PROPERTY,CR-23-684590-A
PROPERTY,CR-23-684591-A
PROPERTY,CR-23-684604-A
PROPERTY,CR-23-684616-A
PROPERTY,CR-23-684619-A
PROPERTY,CR-23-684625-A
PROPERTY,CR-23-684627-A
PROPERTY,CR-23-684632-A
PROPERTY,CR-23-684639-A
PROPERTY,CR-23-684641-A
PROPERTY,CR-23-684660-A
PROPERTY,CR-23-684664-A
PROPERTY,CR-23-684671-A
PROPERTY,CR-23-684676-A
PROPERTY,CR-23-684678-A
PROPERTY,CR-23-684684-A
PROPERTY,CR-23-684691-A
PROPERTY,CR-23-684692-A
PROPERTY,CR-23-684697-A
PROPERTY,CR-23-684700-A
PROPERTY,CR-23-684701-A
PROPERTY,CR-23-684705-A
PROPERTY,CR-23-684708-A
PROPERTY,CR-23-684711-A
PROPERTY,CR-23-684721-A
PROPERTY,CR-23-684725-A
PROPERTY,CR-23-684726-A
PROPERTY,CR-23-684733-A
PROPERTY,CR-23-684734-A
PROPERTY,CR-23-684738-A
PROPERTY,CR-23-684739-A
PROPERTY,CR-23-684741-A
PROPERTY,CR-23-684742-A
PROPERTY,CR-23-684750-A
PROPERTY,CR-23-684761-A
PROPERTY,CR-23-684764-A
PROPERTY,CR-23-684771-A
PROPERTY,CR-23-684775-A
PROPERTY,CR-23-684778-A
PROPERTY,CR-23-684779-A
PROPERTY,CR-23-684781-A
PROPERTY,CR-23-684795-A
PROPERTY,CR-23-684799-A
PROPERTY,CR-23-684801-A
PROPERTY,CR-23-684803-A
PROPERTY,CR-23-684805-A
PROPERTY,CR-23-684811-A
PROPERTY,CR-23-684812-A
PROPERTY,CR-23-684816-A
PROPERTY,CR-23-684834-A
PROPERTY,CR-23-684835-A
PROPERTY,CR-23-684842-A
PROPERTY,CR-23-684851-A
PROPERTY,CR-23-684857-A
PROPERTY,CR-23-684858-A
PROPERTY,CR-23-684860-A
PROPERTY,CR-23-684861-A
PROPERTY,CR-23-684867-A
PROPERTY,CR-23-684869-A
PROPERTY,CR-23-684874-A
PROPERTY,CR-23-684876-A
PROPERTY,CR-23-684885-A
PROPERTY,CR-23-684888-A
PROPERTY,CR-23-684891-A
PROPERTY,CR-23-684910-A
PROPERTY,CR-23-684915-A
PROPERTY,CR-23-684916-A
PROPERTY,CR-23-684918-A
PROPERTY,CR-23-684919-A
PROPERTY,CR-23-684920-A
PROPERTY,CR-23-684922-A
PROPERTY,CR-23-684923-A
PROPERTY,CR-23-684924-A
PROPERTY,CR-23-684926-A
PROPERTY,CR-23-684928-A
PROPERTY,CR-23-684930-A
PROPERTY,CR-23-684936-A
PROPERTY,CR-23-684942-A
PROPERTY,CR-23-684956-A
PROPERTY,CR-23-684961-A
PROPERTY,CR-23-684962-A
PROPERTY,CR-23-684966-A
PROPERTY,CR-23-684968-A
PROPERTY,CR-23-684974-A
PROPERTY,CR-23-684975-A
PROPERTY,CR-23-684982-A
PROPERTY,CR-23-684984-A
PROPERTY,CR-23-684987-A
PROPERTY,CR-23-684990-A
PROPERTY,CR-23-684999-A
PROPERTY,CR-23-685008-A
PROPERTY,CR-23-685009-A
PROPERTY,CR-23-685011-A
PROPERTY,CR-23-685013-A
PROPERTY,CR-23-685014-A
PROPERTY,CR-23-685016-A
PROPERTY,CR-23-685021-A
PROPERTY,CR-23-685031-A
PROPERTY,CR-23-685032-A
PROPERTY,CR-23-685039-A
PROPERTY,CR-23-685057-A
PROPERTY,CR-23-685059-A
PROPERTY,CR-23-685061-A
PROPERTY,CR-23-685063-A
PROPERTY,CR-23-685070-A
PROPERTY,CR-23-685074-A
PROPERTY,CR-23-685075-A
PROPERTY,CR-23-685086-A
PROPERTY,CR-23-685088-A
PROPERTY,CR-23-685092-A
PROPERTY,CR-23-685093-A
PROPERTY,CR-23-685094-A
PROPERTY,CR-23-685097-A
PROPERTY,CR-23-685100-A
PROPERTY,CR-23-685106-A
PROPERTY,CR-23-685113-A
PROPERTY,CR-23-685114-A
PROPERTY,CR-23-685116-A
PROPERTY,CR-23-685121-A
PROPERTY,CR-23-685126-A
PROPERTY,CR-23-685129-A
PROPERTY,CR-23-685136-A
PROPERTY,CR-23-685139-A
PROPERTY,CR-23-685140-A
PROPERTY,CR-23-685141-A
PROPERTY,CR-23-685143-A
PROPERTY,CR-23-685149-A
PROPERTY,CR-23-685155-A
PROPERTY,CR-23-685156-A
PROPERTY,CR-23-685169-A
PROPERTY,CR-23-685172-A
PROPERTY,CR-23-685179-A
PROPERTY,CR-23-685181-A
PROPERTY,CR-23-685183-A
PROPERTY,CR-23-685197-A
PROPERTY,CR-23-685198-A
PROPERTY,CR-23-685199-A
PROPERTY,CR-23-685222-A
PROPERTY,CR-23-685224-A
PROPERTY,CR-23-685233-A
PROPERTY,CR-23-685236-A
PROPERTY,CR-23-685237-A
PROPERTY,CR-23-685238-A
PROPERTY,CR-23-685239-A
PROPERTY,CR-23-685241-A
PROPERTY,CR-23-685249-A
PROPERTY,CR-23-685251-A
PROPERTY,CR-23-685253-A
PROPERTY,CR-23-685256-A
PROPERTY,CR-23-685263-A
PROPERTY,CR-23-685269-A
PROPERTY,CR-23-685271-A
PROPERTY,CR-23-685272-A
PROPERTY,CR-23-685273-A
PROPERTY,CR-23-685278-A
PROPERTY,CR-23-685281-A
PROPERTY,CR-23-685287-A
PROPERTY,CR-23-685292-A
PROPERTY,CR-23-685333-A
PROPERTY,CR-23-685334-A
PROPERTY,CR-23-685370-A
PROPERTY,CR-23-685377-A
PROPERTY,CR-23-685379-A
PROPERTY,CR-23-685387-A
PROPERTY,CR-23-685398-A
