case_id,latest_file,deletable_count_or_reason,mutated_count_or_details
CR-23-677531-A,out/2023/2023-677531_20251116_095246.json,[],"[('out/2023/2023-677531_20251110_165444.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:54:44.028133+00:00"" -> ""2025-11-16T09:52:46.104733+00:00""'), ('out/2023/2023-677531_20251116_095221.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T09:52:21.830498+00:00"" -> ""2025-11-16T09:52:46.104733+00:00""')]"
CR-23-687870-A,out/2023/2023-687870_20251119_022846.json,[],"[('out/2023/2023-687870_20251119_022740.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-19T02:27:40.452360+00:00"" -> ""2025-11-19T02:28:46.129770+00:00""')]"
CR-23-678279-A,out/2023/2023-678279_20251116_164256.json,[],"[('out/2023/2023-678279_20251110_180125.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T18:01:25.451274+00:00"" -> ""2025-11-16T16:42:56.614685+00:00""'), ('out/2023/2023-678279_20251116_164228.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T16:42:28.267315+00:00"" -> ""2025-11-16T16:42:56.614685+00:00""')]"
CR-23-687167-A,out/2023/2023-687167_20251119_000833.json,[],"[('out/2023/2023-687167_20251111_142134.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:21:34.377931+00:00"" -> ""2025-11-19T00:08:33.231274+00:00""')]"
CR-23-677736-A,out/2023/2023-677736_20251116_114541.json,[],"[('out/2023/2023-677736_20251110_124518.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T12:45:18.855231+00:00"" -> ""2025-11-16T11:45:41.264594+00:00""'), ('out/2023/2023-677736_20251110_171026.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:10:26.058510+00:00"" -> ""2025-11-16T11:45:41.264594+00:00""')]"
CR-23-679943-A,out/2023/2023-679943_20251117_084939.json,[],"[('out/2023/2023-679943_20251112_162828.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-12T16:28:28.303402+00:00"" -> ""2025-11-17T08:49:39.896184+00:00""')]"
CR-23-687453-A,out/2023/2023-687453_20251119_010751.json,[],"[('out/2023/2023-687453_20251111_144339.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:43:39.846242+00:00"" -> ""2025-11-19T01:07:51.247814+00:00""'), ('out/2023/2023-687453_20251119_010708.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-19T01:07:08.506657+00:00"" -> ""2025-11-19T01:07:51.247814+00:00""')]"
CR-23-686436-A,out/2023/2023-686436_20251118_215412.json,[],"[('out/2023/2023-686436_20251111_131922.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T13:19:22.181909+00:00"" -> ""2025-11-18T21:54:12.454464+00:00""')]"
CR-23-685757-A,out/2023/2023-685757_20251118_194936.json,[],"[('out/2023/2023-685757_20251118_194935.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T19:49:35.875376+00:00"" -> ""2025-11-18T19:49:36.380507+00:00""')]"
CR-23-681083-A,out/2023/2023-681083_20251111_053149.json,[],"[('out/2023/2023-681083_20251110_152749.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T15:27:49.573776+00:00"" -> ""2025-11-11T05:31:49.606797+00:00""')]"
CR-23-682726-A,out/2023/2023-682726_20251118_112259.json,[],"[('out/2023/2023-682726_20251111_074638.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T07:46:38.255210+00:00"" -> ""2025-11-18T11:22:59.740736+00:00""'), ('out/2023/2023-682726_20251118_112150.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T11:21:50.028014+00:00"" -> ""2025-11-18T11:22:59.740736+00:00""')]"
CR-23-678240-A,out/2023/2023-678240_20251116_163216.json,[],"[('out/2023/2023-678240_20251110_175904.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:59:04.799351+00:00"" -> ""2025-11-16T16:32:16.520626+00:00""')]"
CR-23-681767-A,out/2023/2023-681767_20251117_125720.json,[],"[('out/2023/2023-681767_20251111_063155.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:31:55.553175+00:00"" -> ""2025-11-17T12:57:20.307515+00:00""'), ('out/2023/2023-681767_20251116_073241.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T07:32:41.206696+00:00"" -> ""2025-11-17T12:57:20.307515+00:00""'), ('out/2023/2023-681767_20251116_073422.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T07:34:22.334572+00:00"" -> ""2025-11-17T12:57:20.307515+00:00""')]"
CR-23-684885-A,out/2023/2023-684885_20251111_110358.json,[],"[('out/2023/2023-684885_20251109_205942.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:59:42.528471+00:00"" -> ""2025-11-11T11:03:58.004338+00:00""')]"
CR-23-681505-A,out/2023/2023-681505_20251117_121055.json,[],"[('out/2023/2023-681505_20251110_155356.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T15:53:56.511962+00:00"" -> ""2025-11-17T12:10:55.458514+00:00""')]"
CR-23-687608-A,out/2023/2023-687608_20251119_014210.json,[],"[('out/2023/2023-687608_20251111_145533.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:55:33.505827+00:00"" -> ""2025-11-19T01:42:10.035612+00:00""')]"
CR-23-685990-A,out/2023/2023-685990_20251118_203025.json,[],"[('out/2023/2023-685990_20251111_123518.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T12:35:18.819969+00:00"" -> ""2025-11-18T20:30:25.058786+00:00""'), ('out/2023/2023-685990_20251118_202737.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T20:27:37.465844+00:00"" -> ""2025-11-18T20:30:25.058786+00:00""')]"
CR-23-682786-A,out/2023/2023-682786_20251118_113417.json,[],"[('out/2023/2023-682786_20251111_075511.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T07:55:11.703672+00:00"" -> ""2025-11-18T11:34:17.180482+00:00""')]"
CR-23-677682-A,out/2023/2023-677682_20251116_111612.json,[],"[('out/2023/2023-677682_20251110_170627.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:06:27.272130+00:00"" -> ""2025-11-16T11:16:12.587742+00:00""')]"
CR-23-679434-A,out/2023/2023-679434_20251117_073311.json,[],"[('out/2023/2023-679434_20251110_193848.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T19:38:48.977156+00:00"" -> ""2025-11-17T07:33:11.543601+00:00""')]"
CR-23-687397-A,out/2023/2023-687397_20251119_005827.json,[],"[('out/2023/2023-687397_20251119_005559.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-19T00:55:59.565659+00:00"" -> ""2025-11-19T00:58:27.237351+00:00""')]"
CR-23-681416-A,out/2023/2023-681416_20251111_060032.json,[],"[('out/2023/2023-681416_20251110_154821.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T15:48:21.119319+00:00"" -> ""2025-11-11T06:00:32.996067+00:00""')]"
CR-23-683820-A,out/2023/2023-683820_20251118_142457.json,[],"[('out/2023/2023-683820_20251111_092755.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T09:27:55.419410+00:00"" -> ""2025-11-18T14:24:57.779833+00:00""')]"
CR-23-687418-A,out/2023/2023-687418_20251119_010009.json,[],"[('out/2023/2023-687418_20251111_144104.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:41:07.283498+00:00"" -> ""2025-11-19T01:00:09.967335+00:00""')]"
CR-23-677782-A,out/2023/2023-677782_20251116_121742.json,[],"[('out/2023/2023-677782_20251110_125007.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T12:50:07.769809+00:00"" -> ""2025-11-16T12:17:42.653510+00:00""'), ('out/2023/2023-677782_20251116_121711.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T12:17:11.892480+00:00"" -> ""2025-11-16T12:17:42.653510+00:00""')]"
CR-23-685745-A,out/2023/2023-685745_20251118_194937.json,[],"[('out/2023/2023-685745_20251111_121520.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T12:15:20.925658+00:00"" -> ""2025-11-18T19:49:37.776028+00:00""'), ('out/2023/2023-685745_20251118_194637.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T19:46:37.219161+00:00"" -> ""2025-11-18T19:49:37.776028+00:00""')]"
CR-23-681989-A,out/2023/2023-681989_20251117_133536.json,[],"[('out/2023/2023-681989_20251111_065200.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:52:00.814872+00:00"" -> ""2025-11-17T13:35:36.458432+00:00""')]"
CR-23-685155-A,out/2023/2023-685155_20251118_180451.json,[],"[('out/2023/2023-685155_20251111_112932.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T11:29:32.621485+00:00"" -> ""2025-11-18T18:04:51.547554+00:00""'), ('out/2023/2023-685155_20251118_180217.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T18:02:17.746965+00:00"" -> ""2025-11-18T18:04:51.547554+00:00""')]"
CR-23-684865-A,out/2023/2023-684865_20251111_110203.json,[],"[('out/2023/2023-684865_20251109_205542.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T20:55:42.711777+00:00"" -> ""2025-11-11T11:02:03.480414+00:00""')]"
CR-23-677529-A,out/2023/2023-677529_20251116_095128.json,[],"[('out/2023/2023-677529_20251110_165443.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:54:43.849525+00:00"" -> ""2025-11-16T09:51:28.368997+00:00""'), ('out/2023/2023-677529_20251116_095102.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T09:51:02.606875+00:00"" -> ""2025-11-16T09:51:28.368997+00:00""')]"
CR-23-683337-A,out/2023/2023-683337_20251118_130550.json,[],"[('out/2023/2023-683337_20251111_084636.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T08:46:36.247106+00:00"" -> ""2025-11-18T13:05:50.432054+00:00""'), ('out/2023/2023-683337_20251116_083326.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T08:33:26.314357+00:00"" -> ""2025-11-18T13:05:50.432054+00:00""')]"
CR-23-686162-A,out/2023/2023-686162_20251118_211159.json,[],"[('out/2023/2023-686162_20251111_124931.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T12:49:31.643868+00:00"" -> ""2025-11-18T21:11:59.596665+00:00""'), ('out/2023/2023-686162_20251118_210917.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T21:09:17.466723+00:00"" -> ""2025-11-18T21:11:59.596665+00:00""')]"
CR-23-677920-A,out/2023/2023-677920_20251116_133401.json,[],"[('out/2023/2023-677920_20251110_172644.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:26:44.295645+00:00"" -> ""2025-11-16T13:34:01.921732+00:00""')]"
CR-23-681966-A,out/2023/2023-681966_20251117_133053.json,[],"[('out/2023/2023-681966_20251110_162619.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:26:19.351092+00:00"" -> ""2025-11-17T13:30:53.018823+00:00""'), ('out/2023/2023-681966_20251116_075444.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T07:54:44.347955+00:00"" -> ""2025-11-17T13:30:53.018823+00:00""')]"
CR-23-680447-A,out/2023/2023-680447_20251111_043907.json,[],"[('out/2023/2023-680447_20251110_144405.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T14:44:05.497074+00:00"" -> ""2025-11-11T04:39:07.234646+00:00""')]"
CR-23-687139-A,out/2023/2023-687139_20251119_000239.json,[],"[('out/2023/2023-687139_20251111_141743.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:17:45.808182+00:00"" -> ""2025-11-19T00:02:39.443047+00:00""')]"
CR-23-687159-A,out/2023/2023-687159_20251119_000729.json,[],"[('out/2023/2023-687159_20251111_142112.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T14:21:12.304565+00:00"" -> ""2025-11-19T00:07:29.458680+00:00""'), ('out/2023/2023-687159_20251119_000502.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-19T00:05:02.322397+00:00"" -> ""2025-11-19T00:07:29.458680+00:00""')]"
CR-23-682289-A,out/2023/2023-682289_20251117_142322.json,[],"[('out/2023/2023-682289_20251110_164755.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:47:55.347012+00:00"" -> ""2025-11-17T14:23:22.755767+00:00""'), ('out/2023/2023-682289_20251117_142059.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-17T14:20:59.816754+00:00"" -> ""2025-11-17T14:23:22.755767+00:00""'), ('out/2023/2023-682289_20251117_142231.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-17T14:22:31.128071+00:00"" -> ""2025-11-17T14:23:22.755767+00:00""')]"
CR-23-683756-A,out/2023/2023-683756_20251118_140943.json,[],"[('out/2023/2023-683756_20251111_092210.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T09:22:10.448497+00:00"" -> ""2025-11-18T14:09:43.945216+00:00""')]"
CR-23-684902-A,out/2023/2023-684902_20251118_172149.json,[],"[('out/2023/2023-684902_20251109_210333.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-09T21:03:33.033490+00:00"" -> ""2025-11-18T17:21:49.515490+00:00""'), ('out/2023/2023-684902_20251111_110538.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T11:05:38.970682+00:00"" -> ""2025-11-18T17:21:49.515490+00:00""')]"
CR-23-684306-A,out/2023/2023-684306_20251118_154529.json,[],"[('out/2023/2023-684306_20251111_101330.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T10:13:30.719239+00:00"" -> ""2025-11-18T15:45:29.414341+00:00""')]"
CR-23-677741-A,out/2023/2023-677741_20251116_114822.json,[],"[('out/2023/2023-677741_20251110_124542.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T12:45:42.970346+00:00"" -> ""2025-11-16T11:48:22.196104+00:00""'), ('out/2023/2023-677741_20251110_171049.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:10:49.850916+00:00"" -> ""2025-11-16T11:48:22.196104+00:00""'), ('out/2023/2023-677741_20251116_114756.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T11:47:56.709087+00:00"" -> ""2025-11-16T11:48:22.196104+00:00""')]"
CR-23-683726-A,out/2023/2023-683726_20251118_140308.json,[],"[('out/2023/2023-683726_20251111_091804.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T09:18:04.964175+00:00"" -> ""2025-11-18T14:03:08.725386+00:00""'), ('out/2023/2023-683726_20251118_140121.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T14:01:21.210113+00:00"" -> ""2025-11-18T14:03:08.725386+00:00""')]"
CR-23-685647-A,out/2023/2023-685647_20251118_193118.json,[],"[('out/2023/2023-685647_20251111_120649.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T12:06:49.258547+00:00"" -> ""2025-11-18T19:31:18.847718+00:00""')]"
CR-23-681628-A,out/2023/2023-681628_20251117_122839.json,[],"[('out/2023/2023-681628_20251111_061813.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:18:13.755160+00:00"" -> ""2025-11-17T12:28:39.430381+00:00""'), ('out/2023/2023-681628_20251117_122708.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-17T12:27:08.687703+00:00"" -> ""2025-11-17T12:28:39.430381+00:00""')]"
CR-23-686894-A,out/2023/2023-686894_20251118_232304.json,[],"[('out/2023/2023-686894_20251111_135407.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T13:54:07.353022+00:00"" -> ""2025-11-18T23:23:07.061337+00:00""'), ('out/2023/2023-686894_20251118_232054.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T23:20:54.194843+00:00"" -> ""2025-11-18T23:23:07.061337+00:00""')]"
CR-23-687698-A,out/2023/2023-687698_20251119_015805.json,[],"[('out/2023/2023-687698_20251111_150352.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T15:03:52.322279+00:00"" -> ""2025-11-19T01:58:05.235950+00:00""'), ('out/2023/2023-687698_20251119_015345.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-19T01:53:45.032245+00:00"" -> ""2025-11-19T01:58:05.235950+00:00""')]"
CR-23-678501-A,out/2023/2023-678501_20251116_181649.json,[],"[('out/2023/2023-678501_20251110_182316.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T18:23:16.628259+00:00"" -> ""2025-11-16T18:16:49.330032+00:00""')]"
CR-23-685406-A,out/2023/2023-685406_20251118_184348.json,[],"[('out/2023/2023-685406_20251111_114721.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T11:47:21.728726+00:00"" -> ""2025-11-18T18:43:48.203413+00:00""'), ('out/2023/2023-685406_20251118_184347.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-18T18:43:47.652631+00:00"" -> ""2025-11-18T18:43:48.203413+00:00""')]"
CR-23-679579-A,out/2023/2023-679579_20251110_195437.json,[],"[('out/2023/2023-679579_20251110_135102.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T13:51:02.135975+00:00"" -> ""2025-11-10T19:54:37.589460+00:00""')]"
CR-23-686892-A,out/2023/2023-686892_20251118_232050.json,[],"[('out/2023/2023-686892_20251111_135407.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T13:54:07.352951+00:00"" -> ""2025-11-18T23:20:50.258488+00:00""')]"
CR-23-684488-A,out/2023/2023-684488_20251118_161319.json,[],"[('out/2023/2023-684488_20251111_102719.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T10:27:19.802873+00:00"" -> ""2025-11-18T16:13:19.219899+00:00""')]"
CR-23-682719-A,out/2023/2023-682719_20251118_112019.json,[],"[('out/2023/2023-682719_20251111_074616.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T07:46:16.155456+00:00"" -> ""2025-11-18T11:20:19.463974+00:00""')]"
CR-23-677729-A,out/2023/2023-677729_20251116_114055.json,[],"[('out/2023/2023-677729_20251114_070358.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-14T07:03:58.814194+00:00"" -> ""2025-11-16T11:40:55.170970+00:00""')]"
CR-23-681239-A,out/2023/2023-681239_20251117_111906.json,[],"[('out/2023/2023-681239_20251110_153411.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T15:34:11.451432+00:00"" -> ""2025-11-17T11:19:06.490424+00:00""')]"
CR-23-684214-A,out/2023/2023-684214_20251118_152930.json,[],"[('out/2023/2023-684214_20251111_100549.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T10:05:49.479311+00:00"" -> ""2025-11-18T15:29:30.026831+00:00""')]"
CR-23-677973-A,out/2023/2023-677973_20251116_140755.json,[],"[('out/2023/2023-677973_20251110_173219.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:32:19.881669+00:00"" -> ""2025-11-16T14:07:55.798843+00:00""')]"
CR-23-678334-A,out/2023/2023-678334_20251116_165533.json,[],"[('out/2023/2023-678334_20251110_180405.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T18:04:05.470619+00:00"" -> ""2025-11-16T16:55:33.138401+00:00""')]"
CR-23-677810-A,out/2023/2023-677810_20251116_123400.json,[],"[('out/2023/2023-677810_20251110_171801.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:18:01.260636+00:00"" -> ""2025-11-16T12:34:00.878778+00:00""')]"
CR-23-677687-A,out/2023/2023-677687_20251116_111820.json,[],"[('out/2023/2023-677687_20251110_170646.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T17:06:46.341193+00:00"" -> ""2025-11-16T11:18:20.919367+00:00""')]"
CR-23-682340-A,out/2023/2023-682340_20251117_143226.json,[],"[('out/2023/2023-682340_20251111_072258.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T07:22:58.732720+00:00"" -> ""2025-11-17T14:32:26.971268+00:00""'), ('out/2023/2023-682340_20251116_075612.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-16T07:56:12.024745+00:00"" -> ""2025-11-17T14:32:26.971268+00:00""')]"
CR-23-681923-A,out/2023/2023-681923_20251117_132251.json,[],"[('out/2023/2023-681923_20251110_162356.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-10T16:23:56.870915+00:00"" -> ""2025-11-17T13:22:51.053585+00:00""'), ('out/2023/2023-681923_20251111_064615.json', 'key metadata: key scraped_at: scalar changed: ""2025-11-11T06:46:15.075265+00:00"" -> ""2025-11-17T13:22:51.053585+00:00""')]"
CR-25-699088-A,out/2025/2025-699088_20251120_093428.json,[],"[('out/2023/2023-686183_20251111_125052.json', 'key metadata: key year: scalar changed: ""2023"" -> ""2025""')]"
