case_number,source_file,charges,events
CR-23-681051-A,2023_cases_comprehensive.csv,"INDICT,2911.01.A(1),AGGRAVATED ROBBERY,DISM OTHER | INDICT,2911.01.A(3),AGGRAVATED ROBBERY,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER","04/03/2024,CASE DISMISSED | 03/05/2024,FINAL PRETRIAL HELD | 01/29/2024,PRETRIAL HELD | 01/08/2024,PRETRIAL HELD | 11/08/2023,PRETRIAL HELD | 10/26/2023,PRETRIAL HELD | 10/19/2023,PRETRIAL HELD | 10/05/2023,PRETRIAL HELD | 09/20/2023,PRETRIAL HELD | 09/06/2023,PRETRIAL HELD | 07/17/2023,PRETRIAL HELD | 06/20/2023,PRETRIAL HELD | 05/30/2023,PRETRIAL HELD | 05/24/2023,PRETRIAL HELD | 05/12/2023,INDI"
CR-23-681058-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T","09/07/2023,PRETRIAL HELD | 08/24/2023,PRETRIAL HELD | 08/09/2023,PRETRIAL HELD | 06/22/2023,PRETRIAL HELD | 06/07/2023,PRETRIAL HELD | 05/15/2023,INDICTED ORIGINAL | 05/04/2023,ARRESTED"
CR-23-681060-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,FND GLTY - JURY | INDICT,2903.11.A(2),FELONIOUS ASSAULT,FND GLTY - JURY","11/13/2023,FINAL PRETRIAL HELD | 10/16/2023,PRETRIAL HELD | 10/02/2023,PRETRIAL HELD | 09/21/2023,PRETRIAL HELD | 08/30/2023,PRETRIAL HELD | 08/03/2023,PRETRIAL HELD | 07/17/2023,PRETRIAL HELD | 06/20/2023,INDICTED ORIGINAL | 05/08/2023,ARRESTED"
CR-23-681091-A,2023_cases_comprehensive.csv,"INDICT,2903.02.A,MURDER,NOLLE | INDICT,2903.02.B,MURDER,NOLLE | INDICT,2903.02.B,MURDER,PLD GLTY- N/C - IND @ P/T | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.18.(B)(1),STRANGULATION,NOLLE | INDICT,2903.02.A,""ATTEMPTED, MURDER"",NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.18.(B)(3),STRANGULATION,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE,NOLLE | INDICT,2919.25.A","09/28/2023,PRETRIAL HELD | 09/06/2023,PRETRIAL HELD | 08/08/2023,PRETRIAL HELD | 07/25/2023,PRETRIAL HELD | 07/05/2023,PRETRIAL HELD | 06/13/2023,PRETRIAL HELD | 05/30/2023,PRETRIAL HELD | 05/17/2023,FIRST APPEARANCE | 05/16/2023,CPD EDC SET | 05/16/2023,INDICTED BINDOVER | 05/12/2023,BINDOVER CIF#CI238456BQ | 05/10/2023,ARRESTED"
CR-23-681098-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2919.22.A,ENDANGERING CHILDREN,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER | INDICT,2919.22.A,ENDANGERING CHILDREN,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER","07/31/2023,CASE DISMISSED | 06/27/2023,PRETRIAL HELD | 06/20/2023,PRETRIAL HELD | 05/23/2023,INDICTED BINDOVER | 05/13/2023,BINDOVER CIF#CI239007AO | 05/11/2023,ARRESTED"
CR-23-681110-A,2023_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,NOLLE | INDICT,2903.02.A,MURDER,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.02.B,MURDER,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C - IND @ P/T","09/28/2023,FINAL PRETRIAL HELD | 08/07/2023,PRETRIAL HELD | 06/28/2023,PRETRIAL HELD | 06/01/2023,PRETRIAL HELD | 05/19/2023,INDICTED ORIGINAL | 05/12/2023,ARRESTED"
CR-23-681113-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T","07/31/2023,FINAL PRETRIAL HELD | 07/25/2023,PRETRIAL HELD | 07/17/2023,PRETRIAL HELD | 06/28/2023,PRETRIAL HELD | 06/15/2023,PRETRIAL HELD | 06/08/2023,PRETRIAL HELD | 05/19/2023,INDICTED BINDOVER | 05/17/2023,FIRST APPEARANCE | 05/16/2023,CPD EDC SET | 05/15/2023,BINDOVER CIF#CI239010AO | 05/11/2023,ARRESTED"
CR-23-681114-A,2023_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,  | INDICT,2903.02.A,MURDER,  | INDICT,2903.02.B,MURDER,  | INDICT,2903.11.A(1),FELONIOUS ASSAULT,  | INDICT,2903.11.A(2),FELONIOUS ASSAULT,  | INDICT,2903.02.A,""ATTEMPTED, MURDER"",  | INDICT,2903.11.A(1),FELONIOUS ASSAULT,  | INDICT,2903.11.A(2),FELONIOUS ASSAULT","02/12/2024,FOUND NOT GUILTY | 01/18/2024,PRETRIAL HELD | 01/04/2024,PRETRIAL HELD | 12/18/2023,PRETRIAL HELD | 10/30/2023,PRETRIAL HELD | 10/16/2023,PRETRIAL HELD | 10/04/2023,PRETRIAL HELD | 09/19/2023,PRETRIAL HELD | 09/07/2023,PRETRIAL HELD | 08/16/2023,PRETRIAL HELD | 07/27/2023,PRETRIAL HELD | 07/13/2023,PRETRIAL HELD | 06/29/2023,PRETRIAL HELD | 06/06/2023,PRETRIAL HELD | 05/22/2023,INDICTED"
CR-23-681116-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE,PLD GLTY- N/C - IND @ P/T | INDICT,2923.15.A,USING WEAPONS WHILE INTOXICATED,NOLLE","10/23/2023,PRETRIAL HELD | 10/19/2023,PRETRIAL HELD | 10/19/2023,PRETRIAL HELD | 10/12/2023,PRETRIAL HELD | 10/05/2023,PRETRIAL HELD | 09/28/2023,PRETRIAL HELD | 09/21/2023,PRETRIAL HELD | 09/14/2023,PRETRIAL HELD | 08/15/2023,PRETRIAL HELD | 07/19/2023,PRETRIAL HELD | 07/05/2023,PRETRIAL HELD | 06/21/2023,PRETRIAL HELD | 06/14/2023,PRETRIAL HELD | 05/16/2023,INDICTED ORIGINAL"
CR-23-681144-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2911.13.B,""ATTEMPTED, BREAKING AND ENTERING"",PLD GLTY- N/C LIO-AMEND @ P/T","05/16/2023,INDICTED ORIGINAL"
CR-23-681147-A,2023_cases_comprehensive.csv,"N/A,2903.11,FELONIOUS ASSAULT,No Billed",N/A
CR-23-681176-A,2023_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,DISM OTHER | INDICT,2903.02.A,MURDER,DISM OTHER | INDICT,2903.02.B,MURDER,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2923.161.A(1),IMPROPER DISCHARGING FIREARM AT OR INTO HABITATION OR SCHOOL,DISM OTHER","01/24/2024,CASE DISMISSED | 01/17/2024,FINAL PRETRIAL HELD | 12/13/2023,FINAL PRETRIAL HELD | 11/08/2023,PRETRIAL HELD | 10/31/2023,FINAL PRETRIAL HELD | 09/20/2023,PRETRIAL HELD | 09/13/2023,PRETRIAL HELD | 08/29/2023,PRETRIAL HELD | 08/15/2023,PRETRIAL HELD | 08/03/2023,PRETRIAL HELD | 07/18/2023,PRETRIAL HELD | 06/13/2023,PRETRIAL HELD | 05/24/2023,INDICTED ORIGINAL | 05/14/2023,ARRESTED"
CR-23-681187-A,2023_cases_comprehensive.csv,"INDICT,2903.12.A(2),AGGRAVATED ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.12.A(2),AGGRAVATED ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.13.A,ASSAULT,NOLLE | INDICT,2903.13.A,ASSAULT,NOLLE","10/05/2023,PRETRIAL HELD | 09/06/2023,PRETRIAL HELD | 08/31/2023,PRETRIAL HELD | 08/17/2023,PRETRIAL HELD | 08/02/2023,PRETRIAL HELD | 07/20/2023,PRETRIAL HELD | 06/28/2023,PRETRIAL HELD | 05/26/2023,INDICTED BINDOVER | 05/16/2023,BINDOVER CIF#CI239023AO | 05/14/2023,ARRESTED"
CR-23-681197-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2905.02.A(1),ABDUCTION,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER","11/14/2023,CASE DISMISSED | 10/10/2023,PRETRIAL HELD | 07/12/2023,PRETRIAL HELD | 06/26/2023,PRETRIAL HELD | 06/13/2023,PRETRIAL HELD | 05/19/2023,INDICTED ORIGINAL"
CR-23-681203-A,2023_cases_comprehensive.csv,"INDICT,2903.11,FELONIOUS ASSAULT,OTHER TERMIN.","06/07/2023,CASE CLOSED"
CR-23-681221-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,NOLLE","12/12/2023,PRETRIAL HELD | 11/28/2023,PRETRIAL HELD | 10/24/2023,PRETRIAL HELD | 10/11/2023,PRETRIAL HELD | 10/04/2023,PRETRIAL HELD | 09/25/2023,PRETRIAL HELD | 09/11/2023,PRETRIAL HELD | 08/28/2023,PRETRIAL HELD | 07/19/2023,PRETRIAL HELD | 06/26/2023,PRETRIAL HELD | 06/12/2023,PRETRIAL HELD | 05/23/2023,INDICTED ORIGINAL | 05/15/2023,ARRESTED"
CR-23-681223-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER","03/25/2024,CASE DISMISSED | 02/14/2024,PRETRIAL HELD | 01/23/2024,PRETRIAL HELD | 01/08/2024,PRETRIAL HELD | 12/14/2023,PRETRIAL HELD | 09/26/2023,PRETRIAL HELD | 09/07/2023,PRETRIAL HELD | 08/22/2023,PRETRIAL HELD | 08/01/2023,PRETRIAL HELD | 07/11/2023,PRETRIAL HELD | 06/20/2023,PRETRIAL HELD | 06/05/2023,PRETRIAL HELD | 05/30/2023,PRETRIAL HELD | 05/22/2023,INDICTED ORIGINAL | 05/15/2023,ARREST"
CR-23-681224-A,2023_cases_comprehensive.csv,"INDICT,2903.02.A,""ATTEMPTED, MURDER"",DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,DISM OTHER | INDICT,2923.13.A(3),HAVING WEAPONS WHILE UNDER DISABILITY,DISM OTHER","08/28/2023,CASE DISMISSED | 07/31/2023,FINAL PRETRIAL HELD | 06/20/2023,PRETRIAL HELD | 05/23/2023,INDICTED ORIGINAL | 05/15/2023,ARRESTED"
CR-23-681253-A,2023_cases_comprehensive.csv,"INDICT,2903.11,FELONIOUS ASSAULT,DISM OTHER","06/22/2023,CASE DISMISSED | 05/22/2023,FIRST APPEARANCE | 05/19/2023,CPD EDC SET | 05/18/2023,BINDOVER CIF#CI239059AO | 05/16/2023,ARRESTED"
CR-23-681258-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE,NOLLE","10/20/2025,PV HELD | 07/26/2023,PRETRIAL HELD | 06/26/2023,PRETRIAL HELD | 06/12/2023,PRETRIAL HELD | 05/31/2023,INDICTED BINDOVER | 05/23/2023,FIRST APPEARANCE | 05/19/2023,CPD EDC SET | 05/18/2023,BINDOVER CIF#CI239057AO | 05/16/2023,ARRESTED"
CR-23-681260-A,2023_cases_comprehensive.csv,"INDICT,2903.01.A,AGGRAVATED MURDER,DISM OTHER | INDICT,2903.02.A,MURDER,DISM OTHER | INDICT,2903.02.B,MURDER,DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.02.A,""ATTEMPTED, MURDER"",DISM OTHER | INDICT,2903.11.A(1),FELONIOUS ASSAULT,DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2923.162.(A)(3),D","08/05/2024,CASE DISMISSED | 05/30/2024,FINAL PRETRIAL HELD | 04/15/2024,PRETRIAL HELD | 04/02/2024,FINAL PRETRIAL HELD | 01/10/2024,FINAL PRETRIAL HELD | 11/15/2023,FINAL PRETRIAL HELD | 11/08/2023,PRETRIAL HELD | 10/24/2023,PRETRIAL HELD | 10/12/2023,PRETRIAL HELD | 09/27/2023,PRETRIAL HELD | 08/15/2023,PRETRIAL HELD | 07/12/2023,PRETRIAL HELD | 06/28/2023,PRETRIAL HELD | 06/06/2023,PRETRIAL HELD"
CR-23-681264-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER | INDICT,2919.22.A,ENDANGERING CHILDREN,DISM OTHER","07/25/2023,CASE DISMISSED | 07/11/2023,PRETRIAL HELD | 06/08/2023,INDICTED BINDOVER | 05/19/2023,CPD EDC SET | 05/18/2023,BINDOVER CIF#CI239060AO | 05/16/2023,ARRESTED"
CR-23-681290-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE","02/07/2024,PRETRIAL HELD | 01/24/2024,PRETRIAL HELD | 01/10/2024,PRETRIAL HELD | 12/14/2023,PRETRIAL HELD | 12/05/2023,PRETRIAL HELD | 11/21/2023,PRETRIAL HELD | 11/09/2023,PRETRIAL HELD | 10/11/2023,PRETRIAL HELD | 10/03/2023,PRETRIAL HELD | 08/21/2023,PRETRIAL HELD | 08/16/2023,PRETRIAL HELD | 08/02/2023,PRETRIAL HELD | 07/18/2023,PRETRIAL HELD | 07/05/2023,PRETRIAL HELD | 06/15/2023,PRETRIAL HE"
CR-23-681295-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.18.(B)(3),STRANGULATION,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),PLD GLTY- N/C - IND @ P/T","08/08/2023,PRETRIAL HELD | 07/19/2023,PRETRIAL HELD | 07/06/2023,PRETRIAL HELD | 06/20/2023,PRETRIAL HELD | 06/07/2023,PRETRIAL HELD | 05/26/2023,INDICTED ORIGINAL | 05/16/2023,ARRESTED"
CR-23-681297-A,2023_cases_comprehensive.csv,"INDICT,2903.04.B,INVOLUNTARY MANSLAUGHTER,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.02.A,MURDER,NOLLE | INDICT,2903.02.B,MURDER,NOLLE | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2923.162.(A)(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,NOLLE | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C - IND @ P/T","05/21/2024,PV HELD | 01/03/2024,FINAL PRETRIAL HELD | 12/13/2023,PRETRIAL HELD | 11/21/2023,PRETRIAL HELD | 10/23/2023,PRETRIAL HELD | 10/11/2023,PRETRIAL HELD | 09/21/2023,PRETRIAL HELD | 08/31/2023,PRETRIAL HELD | 08/14/2023,PRETRIAL HELD | 08/02/2023,PRETRIAL HELD | 07/11/2023,PRETRIAL HELD | 06/21/2023,PRETRIAL HELD | 06/05/2023,PRETRIAL HELD | 05/24/2023,FIRST APPEARANCE | 05/23/2023,CPD EDC "
CR-23-681300-A,2023_cases_comprehensive.csv,"INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2921.331.B,""FAILURE TO COMPLY WITH ORDER,SIGNAL OF POLICE ","09/27/2023,FINAL PRETRIAL HELD | 09/14/2023,PRETRIAL HELD | 08/23/2023,PRETRIAL HELD | 08/09/2023,PRETRIAL HELD | 08/02/2023,PRETRIAL HELD | 07/18/2023,PRETRIAL HELD | 06/02/2023,INDICTED BINDOVER | 05/18/2023,BINDOVER CIF#CI231234JB"
CR-23-681306-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,  | INDICT,2903.13.A,ASSAULT,  | INDICT,2909.06.A(1),CRIMINAL DAMAGING,  | INDICT,2909.05.B(2),VANDALISM","10/02/2023,PRETRIAL HELD | 09/18/2023,PRETRIAL HELD | 09/18/2023,FINAL PRETRIAL HELD | 08/24/2023,PRETRIAL HELD | 08/09/2023,PRETRIAL HELD | 07/25/2023,PRETRIAL HELD | 07/06/2023,PRETRIAL HELD | 06/20/2023,PRETRIAL HELD | 06/12/2023,PRETRIAL HELD | 05/25/2023,FIRST APPEARANCE | 05/25/2023,INDICTED BINDOVER | 05/24/2023,CPD EDC SET | 05/20/2023,BINDOVER CIF#CI238746BQ | 05/18/2023,ARRESTED"
CR-23-681307-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.18.(B)(3),STRANGULATION,PLD GLTY- N/C - IND @ P/T | INDICT,2907.05.A(1),GROSS SEXUAL IMPOSITION,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE (PC),NOLLE","10/25/2023,PRETRIAL HELD | 09/27/2023,PRETRIAL HELD | 09/13/2023,PRETRIAL HELD | 08/30/2023,PRETRIAL HELD | 07/27/2023,INDICTED BINDOVER | 05/20/2023,BINDOVER CIF#CI239087AO | 05/17/2023,ARRESTED"
CR-23-681323-A,2023_cases_comprehensive.csv,"N/A,2903.11,FELONIOUS ASSAULT,No Billed","07/19/2022,ARRESTED"
CR-23-681336-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2903.12.A(1),AGGRAVATED ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T","08/21/2023,PRETRIAL HELD | 07/06/2023,PRETRIAL HELD | 06/28/2023,PRETRIAL HELD | 06/06/2023,INDICTED BINDOVER | 05/24/2023,FIRST APPEARANCE | 05/23/2023,CPD EDC SET | 05/22/2023,BINDOVER CIF#CI239109AO | 05/21/2023,ARRESTED"
CR-23-681340-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,DOMESTIC VIOLENCE,PLD GLTY- N/C - IND @ P/T","04/03/2025,PV HELD | 10/24/2023,PRETRIAL HELD | 10/10/2023,PRETRIAL HELD | 09/25/2023,PRETRIAL HELD | 09/13/2023,PRETRIAL HELD | 08/16/2023,PRETRIAL HELD | 07/12/2023,INDICTED BINDOVER | 05/22/2023,BINDOVER CIF#CI239102AO | 05/19/2023,ARRESTED"
CR-23-681341-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),""ATTEMPTED, FELONIOUS ASSAULT"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(2),FELONIOUS ASSAULT,NOLLE | INDICT,2923.13.A(2),HAVING WEAPONS WHILE UNDER DISABILITY,PLD GLTY- N/C - IND @ P/T","10/19/2023,PRETRIAL HELD | 10/12/2023,PRETRIAL HELD | 07/05/2023,PRETRIAL HELD | 06/26/2023,PRETRIAL HELD | 06/05/2023,INDICTED BINDOVER | 05/25/2023,FIRST APPEARANCE | 05/24/2023,CPD EDC SET | 05/22/2023,BINDOVER CIF#CI238873AO | 05/19/2023,ARRESTED"
CR-23-681345-A,2023_cases_comprehensive.csv,"INDICT,2903.11,FELONIOUS ASSAULT,OTHER TERMIN.","09/07/2023,CASE CLOSED | 05/22/2023,BINDOVER CIF#CI239100AO | 05/19/2023,ARRESTED"
CR-23-681348-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2919.25.A,""ATTEMPTED, DOMESTIC VIOLENCE (PC)"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.25.A,""ATTEMPTED, DOMESTIC VIOLENCE (PC)"",PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2919.22.A,ENDANGERING CHILDREN,NOLLE | INDICT,2903.21.A,AGGRAVATED MENACING,NOLLE | INDICT,2903.21.A,AGGRAVATED MENACING,NOLLE | INDICT,2903.21.A,AGGRAVATED MENACING,NOLLE","09/04/2024,PV HELD | 05/24/2024,PV HELD | 11/01/2023,PRETRIAL HELD | 10/25/2023,PRETRIAL HELD | 10/04/2023,PRETRIAL HELD | 09/21/2023,PRETRIAL HELD | 08/23/2023,PRETRIAL HELD | 08/10/2023,PRETRIAL HELD | 07/25/2023,PRETRIAL HELD | 06/21/2023,PRETRIAL HELD | 06/01/2023,INDICTED ORIGINAL | 05/19/2023,ARRESTED"
CR-23-681353-A,2023_cases_comprehensive.csv,"N/A,2903.11,FELONIOUS ASSAULT,No Billed",N/A
CR-23-681357-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(2),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2923.162.A(3),DISCHARGE OF FIREARM ON OR NEAR PROHIBITED PREMISES,NOLLE | INDICT,2923.16.A,IMPROPERLY HANDLING FIREARMS IN A MOTOR VEHICLE,NOLLE","09/13/2023,FINAL PRETRIAL HELD | 08/29/2023,FINAL PRETRIAL HELD | 07/27/2023,PRETRIAL HELD | 07/11/2023,PRETRIAL HELD | 06/08/2023,INDICTED BINDOVER | 05/17/2023,BINDOVER CIF#CI238666BQ | 05/05/2023,ARRESTED"
CR-23-681374-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2903.18.(B)(1),STRANGULATION,NOLLE | INDICT,2903.18.(B)(2),STRANGULATION,PLD GLTY- N/C - IND @ P/T | INDICT,2905.02.A(2),ABDUCTION,PLD GLTY- N/C - IND @ P/T | INDICT,2909.04.A(3),DISRUPTING PUBLIC SERVICE,NOLLE | INDICT,2913.02.A(1),THEFT; AGGRAVATED THEFT,NOLLE","11/08/2023,PRETRIAL HELD | 10/31/2023,PRETRIAL HELD | 10/11/2023,PRETRIAL HELD | 09/13/2023,PRETRIAL HELD | 08/22/2023,PRETRIAL HELD | 08/08/2023,PRETRIAL HELD | 05/26/2023,INDICTED ORIGINAL"
CR-23-681378-A,2023_cases_comprehensive.csv,"INDICT,2903.13.A,ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2903.11.A(1),FELONIOUS ASSAULT,NOLLE | INDICT,2919.22.A,ENDANGERING CHILDREN,NOLLE","10/04/2023,PRETRIAL HELD | 09/20/2023,PRETRIAL HELD | 09/11/2023,PRETRIAL HELD | 08/16/2023,PRETRIAL HELD | 08/01/2023,PRETRIAL HELD | 07/12/2023,PRETRIAL HELD | 06/02/2023,INDICTED BINDOVER | 05/23/2023,BINDOVER CIF#CI239113AO | 05/21/2023,ARRESTED"
CR-23-681396-A,2023_cases_comprehensive.csv,"INDICT,2905.01.A(4),KIDNAPPING,DISM OTHER | INDICT,2907.02.A(2),""ATTEMPTED, RAPE"",DISM OTHER | INDICT,2903.11.A(2),FELONIOUS ASSAULT,DISM OTHER | INDICT,2911.02.A(2),ROBBERY,DISM OTHER | INDICT,2919.25.A,DOMESTIC VIOLENCE,DISM OTHER | INDICT,2913.02.A(1),THEFT; AGGRAVATED THEFT,DISM OTHER","07/29/2024,CASE DISMISSED | 02/15/2024,PRETRIAL HELD | 02/06/2024,PRETRIAL HELD | 01/24/2024,PRETRIAL HELD | 01/09/2024,PRETRIAL HELD | 12/11/2023,PRETRIAL HELD | 11/27/2023,PRETRIAL HELD | 11/02/2023,PRETRIAL HELD | 10/18/2023,PRETRIAL HELD | 10/03/2023,PRETRIAL HELD | 09/06/2023,PRETRIAL HELD | 08/22/2023,PRETRIAL HELD | 08/01/2023,PRETRIAL HELD | 07/06/2023,PRETRIAL HELD | 06/21/2023,PRETRIAL H"
CR-23-681416-A,2023_cases_comprehensive.csv,"INDICT,2903.11.A(1),FELONIOUS ASSAULT,PLD GLTY- N/C LIO-AMEND @ P/T | INDICT,2921.33.B,RESISTING ARREST,NOLLE","12/05/2023,PRETRIAL HELD | 11/14/2023,PRETRIAL HELD | 10/30/2023,PRETRIAL HELD | 09/27/2023,PRETRIAL HELD | 09/14/2023,PRETRIAL HELD | 08/24/2023,PRETRIAL HELD | 08/03/2023,PRETRIAL HELD | 07/20/2023,INDICTED ORIGINAL | 05/17/2023,ARRESTED"
